id,triple,sequence,neighbor,skip,double
782525,0,0,0,0,2
782526,0,0,0,1,2
782530,0,0,1,0,2
782550,0,0,0,0,3
782625,0,0,0,0,2
782626,0,0,0,0,2
782630,0,0,0,1,2
782650,0,1,0,0,1
782750,0,0,0,0,3
783125,1,0,0,0,1
783126,1,0,0,0,1
783130,1,0,0,0,1
783150,1,0,0,0,1
783250,1,0,0,0,1
783750,1,0,0,0,1
784375,0,0,0,0,1
784376,0,0,0,0,1
784377,0,0,0,0,2
784378,1,0,0,0,1
784380,0,0,0,0,1
784381,0,0,1,0,1
784382,0,0,0,0,2
784385,0,0,0,0,2
784386,0,0,0,0,2
784390,1,0,0,0,1
784400,0,0,0,0,1
784401,0,0,0,1,1
784402,0,0,0,0,2
784405,0,0,1,0,1
784406,0,1,0,0,1
784410,0,0,0,0,2
784425,0,0,0,0,2
784426,0,0,0,0,2
784430,0,0,0,0,2
784450,1,0,0,0,1
784500,0,0,0,1,1
784501,0,0,0,1,1
784502,0,0,0,1,2
784505,0,0,0,1,1
784506,0,0,1,1,1
784510,0,0,0,1,2
784525,0,0,0,1,1
784526,0,0,0,2,1
784530,0,1,0,0,1
784550,0,0,0,1,2
784625,0,0,0,0,2
784626,0,0,0,0,2
784630,0,0,0,2,1
784650,0,0,1,1,1
784750,1,0,0,0,1
785000,0,0,1,0,1
785001,0,0,1,0,1
785002,0,0,1,0,2
785005,0,0,1,0,1
785006,0,0,2,0,1
785010,0,0,1,0,2
785025,0,0,0,1,1
785026,0,0,1,1,1
785030,0,0,2,0,1
785050,0,0,1,0,2
785125,0,1,0,0,1
785126,0,1,0,0,1
785130,0,1,0,0,1
785150,0,1,0,0,1
785250,0,1,0,0,1
785625,0,0,0,0,2
785626,0,0,0,0,2
785630,0,0,0,0,2
785650,0,0,1,1,1
785750,0,1,0,0,1
786250,1,0,0,0,1
787500,0,0,0,0,2
787501,0,0,0,0,2
787502,0,0,0,0,3
787505,0,0,0,0,2
787506,0,0,1,0,2
787510,0,0,0,0,3
787525,0,0,0,0,2
787526,0,0,0,1,2
787530,0,0,1,0,2
787550,0,0,0,0,3
787625,0,0,0,0,2
787626,0,0,0,0,2
787630,0,0,0,1,2
787650,0,0,1,0,2
787750,0,0,0,0,3
788125,0,0,0,0,2
788126,0,0,0,0,2
788130,0,0,0,0,2
788150,0,0,0,1,2
788250,0,1,0,0,1
788750,0,0,0,0,3
790625,1,0,0,0,1
790626,1,0,0,0,1
790630,1,0,0,0,1
790650,1,0,0,0,1
790750,1,0,0,0,1
791250,1,0,0,0,1
793750,1,0,0,0,1
796875,0,0,0,0,1
796876,0,0,0,0,1
796877,0,0,0,0,2
796878,1,0,0,0,1
796880,0,0,0,0,1
796881,0,0,1,0,1
796882,0,0,0,0,2
796885,0,0,0,0,2
796886,0,0,0,0,2
796890,1,0,0,0,1
796900,0,0,0,0,1
796901,0,0,0,1,1
796902,0,0,0,0,2
796905,0,0,1,0,1
796906,0,1,0,0,1
796910,0,0,0,0,2
796925,0,0,0,0,2
796926,0,0,0,0,2
796930,0,0,0,0,2
796950,1,0,0,0,1
797000,0,0,0,0,1
797001,0,0,0,0,1
797002,0,0,0,0,2
797005,0,0,0,1,1
797006,0,0,0,1,1
797010,0,0,0,0,2
797025,0,0,1,0,1
797026,0,0,0,1,1
797030,0,1,0,0,1
797050,0,0,0,0,2
797125,0,0,0,0,2
797126,0,0,0,0,2
797130,0,0,0,0,2
797150,0,0,0,0,2
797250,1,0,0,0,1
797500,0,0,0,1,1
797501,0,0,0,1,1
797502,0,0,0,1,2
797505,0,0,0,1,1
797506,0,0,1,1,1
797510,0,0,0,1,2
797525,0,0,0,1,1
797526,0,0,0,2,1
797530,0,0,1,1,1
797550,0,0,0,1,2
797625,0,0,0,1,1
797626,0,0,0,1,1
797630,0,0,0,2,1
797650,0,1,0,0,1
797750,0,0,0,1,2
798125,0,0,0,0,2
798126,0,0,0,0,2
798130,0,0,0,0,2
798150,0,0,0,2,1
798250,0,0,1,1,1
798750,1,0,0,0,1
800000,0,0,1,0,1
800001,0,0,1,0,1
800002,0,0,1,0,2
800005,0,0,1,0,1
800006,0,0,2,0,1
800010,0,0,1,0,2
800025,0,0,1,0,1
800026,0,0,1,1,1
800030,0,0,2,0,1
800050,0,0,1,0,2
800125,0,0,0,1,1
800126,0,0,0,1,1
800130,0,0,1,1,1
800150,0,0,2,0,1
800250,0,0,1,0,2
800625,0,1,0,0,1
800626,0,1,0,0,1
800630,0,1,0,0,1
800650,0,1,0,0,1
800750,0,1,0,0,1
801250,0,1,0,0,1
803125,0,0,0,0,2
803126,0,0,0,0,2
803130,0,0,0,0,2
803150,0,0,0,0,2
803250,0,0,1,1,1
803750,0,1,0,0,1
806250,1,0,0,0,1
812500,0,0,0,0,2
812501,0,0,0,0,2
812502,0,0,0,0,3
812505,0,0,0,0,2
812506,0,0,1,0,2
812510,0,0,0,0,3
812525,0,0,0,0,2
812526,0,0,0,1,2
812530,0,0,1,0,2
812550,0,0,0,0,3
812625,0,0,0,0,2
812626,0,0,0,0,2
812630,0,0,0,1,2
812650,0,0,1,0,2
812750,0,0,0,0,3
813125,0,0,0,0,2
813126,0,0,0,0,2
813130,0,0,0,0,2
813150,0,0,0,1,2
813250,0,0,1,0,2
813750,0,0,0,0,3
815625,0,0,0,0,2
815626,0,0,0,0,2
815630,0,0,0,0,2
815650,0,0,0,0,2
815750,0,0,0,1,2
816250,0,1,0,0,1
818750,0,0,0,0,3
828125,1,0,0,0,1
828126,1,0,0,0,1
828130,1,0,0,0,1
828150,1,0,0,0,1
828250,1,0,0,0,1
828750,1,0,0,0,1
831250,1,0,0,0,1
843750,1,0,0,0,1
859375,0,0,0,0,1
859376,0,0,0,0,1
859377,0,0,0,0,2
859378,1,0,0,0,1
859380,0,0,0,0,1
859381,0,0,1,0,1
859382,0,0,0,0,2
859385,0,0,0,0,2
859386,0,0,0,0,2
859390,1,0,0,0,1
859400,0,0,0,0,1
859401,0,0,0,1,1
859402,0,0,0,0,2
859405,0,0,1,0,1
859406,0,1,0,0,1
859410,0,0,0,0,2
859425,0,0,0,0,2
859426,0,0,0,0,2
859430,0,0,0,0,2
859450,1,0,0,0,1
859500,0,0,0,0,1
859501,0,0,0,0,1
859502,0,0,0,0,2
859505,0,0,0,1,1
859506,0,0,0,1,1
859510,0,0,0,0,2
859525,0,0,1,0,1
859526,0,0,0,1,1
859530,0,1,0,0,1
859550,0,0,0,0,2
859625,0,0,0,0,2
859626,0,0,0,0,2
859630,0,0,0,0,2
859650,0,0,0,0,2
859750,1,0,0,0,1
860000,0,0,0,0,1
860001,0,0,0,0,1
860002,0,0,0,0,2
860005,0,0,0,0,1
860006,0,0,1,0,1
860010,0,0,0,0,2
860025,0,0,0,1,1
860026,0,0,0,1,1
860030,0,0,0,1,1
860050,0,0,0,0,2
860125,0,0,1,0,1
860126,0,0,1,0,1
860130,0,0,0,1,1
860150,0,1,0,0,1
860250,0,0,0,0,2
860625,0,0,0,0,2
860626,0,0,0,0,2
860630,0,0,0,0,2
860650,0,0,0,0,2
860750,0,0,0,0,2
861250,1,0,0,0,1
862500,0,0,0,1,1
862501,0,0,0,1,1
862502,0,0,0,1,2
862505,0,0,0,1,1
862506,0,0,1,1,1
862510,0,0,0,1,2
862525,0,0,0,1,1
862526,0,0,0,2,1
862530,0,0,1,1,1
862550,0,0,0,1,2
862625,0,0,0,1,1
862626,0,0,0,1,1
862630,0,0,0,2,1
862650,0,0,1,1,1
862750,0,0,0,1,2
863125,0,0,0,1,1
863126,0,0,0,1,1
863130,0,0,0,1,1
863150,0,0,0,2,1
863250,0,1,0,0,1
863750,0,0,0,1,2
865625,0,0,0,0,2
865626,0,0,0,0,2
865630,0,0,0,0,2
865650,0,0,0,0,2
865750,0,0,0,2,1
866250,0,0,1,1,1
868750,1,0,0,0,1
875000,0,1,0,0,0
875001,0,1,0,0,0
875002,0,1,0,0,1
875005,0,1,0,0,0
875006,0,1,1,0,0
875010,0,1,0,0,1
875025,0,1,0,0,0
875026,0,1,0,1,0
875030,0,1,1,0,0
875050,0,1,0,0,1
875125,0,1,0,0,0
875126,0,1,0,0,0
875130,0,1,0,1,0
875150,0,1,1,0,0
875250,0,1,0,0,1
875625,0,1,0,0,0
875626,0,1,0,0,0
875630,0,1,0,0,0
875650,0,1,0,1,0
875750,0,1,1,0,0
876250,0,1,0,0,1
878125,0,1,0,0,1
878126,0,1,0,0,1
878130,0,1,0,0,1
878150,0,1,0,0,1
878250,0,1,0,0,1
878750,0,1,0,0,1
881250,0,1,0,0,1
890625,0,1,0,1,0
890626,0,1,0,1,0
890630,0,1,0,1,0
890650,0,1,0,1,0
890750,0,1,0,1,0
891250,0,1,0,1,0
893750,0,1,0,0,1
906250,1,0,0,0,1
937500,0,0,0,0,2
937501,0,0,0,0,2
937502,0,0,0,0,3
937505,0,0,0,0,2
937506,0,0,1,0,2
937510,0,0,0,0,3
937525,0,0,0,0,2
937526,0,0,0,1,2
937530,0,0,1,0,2
937550,0,0,0,0,3
937625,0,0,0,0,2
937626,0,0,0,0,2
937630,0,0,0,1,2
937650,0,0,1,0,2
937750,0,0,0,0,3
938125,0,0,0,0,2
938126,0,0,0,0,2
938130,0,0,0,0,2
938150,0,0,0,1,2
938250,0,0,1,0,2
938750,0,0,0,0,3
940625,0,0,0,0,2
940626,0,0,0,0,2
940630,0,0,0,0,2
940650,0,0,0,0,2
940750,0,0,0,1,2
941250,0,0,1,0,2
943750,0,0,0,0,3
953125,0,1,1,0,0
953126,0,1,1,0,0
953130,0,1,1,0,0
953150,0,1,1,0,0
953250,0,1,1,0,0
953750,0,1,1,0,0
956250,0,1,0,0,1
968750,0,2,0,0,0
1015625,1,0,0,0,1
1015626,1,0,0,0,1
1015630,1,0,0,0,1
1015650,1,0,0,0,1
1015750,1,0,0,0,1
1016250,1,0,0,0,1
1018750,1,0,0,0,1
1031250,1,0,0,0,1
1093750,1,0,0,0,1
1171875,1,0,0,0,0
1171876,1,0,0,0,0
1171877,1,0,0,0,1
1171878,2,0,0,0,0
1171880,1,0,0,0,0
1171881,1,0,1,0,0
1171882,1,0,0,0,1
1171885,1,0,0,0,1
1171886,1,0,0,0,1
1171890,2,0,0,0,0
1171900,1,0,0,0,0
1171901,1,0,0,1,0
1171902,1,0,0,0,1
1171905,1,0,1,0,0
1171906,1,1,0,0,0
1171910,1,0,0,0,1
1171925,1,0,0,0,1
1171926,1,0,0,0,1
1171930,1,0,0,0,1
1171950,2,0,0,0,0
1172000,1,0,0,0,0
1172001,1,0,0,0,0
1172002,1,0,0,0,1
1172005,1,0,0,1,0
1172006,1,0,0,1,0
1172010,1,0,0,0,1
1172025,1,0,1,0,0
1172026,1,0,0,1,0
1172030,1,1,0,0,0
1172050,1,0,0,0,1
1172125,1,0,0,0,1
1172126,1,0,0,0,1
1172130,1,0,0,0,1
1172150,1,0,0,0,1
1172250,2,0,0,0,0
1172500,1,0,0,0,0
1172501,1,0,0,0,0
1172502,1,0,0,0,1
1172505,1,0,0,0,0
1172506,1,0,1,0,0
1172510,1,0,0,0,1
1172525,1,0,0,1,0
1172526,1,0,0,1,0
1172530,1,0,0,1,0
1172550,1,0,0,0,1
1172625,1,0,1,0,0
1172626,1,0,1,0,0
1172630,1,0,0,1,0
1172650,1,1,0,0,0
1172750,1,0,0,0,1
1173125,1,0,0,0,1
1173126,1,0,0,0,1
1173130,1,0,0,0,1
1173150,1,0,0,0,1
1173250,1,0,0,0,1
1173750,2,0,0,0,0
1175000,1,0,0,0,0
1175001,1,0,0,0,0
1175002,1,0,0,0,1
1175005,1,0,0,0,0
1175006,1,0,1,0,0
1175010,1,0,0,0,1
1175025,1,0,0,0,0
1175026,1,0,0,1,0
1175030,1,0,1,0,0
1175050,1,0,0,0,1
1175125,1,0,0,1,0
1175126,1,0,0,1,0
1175130,1,0,0,1,0
1175150,1,0,0,1,0
1175250,1,0,0,0,1
1175625,1,0,1,0,0
1175626,1,0,1,0,0
1175630,1,0,1,0,0
1175650,1,0,0,1,0
1175750,1,1,0,0,0
1176250,1,0,0,0,1
1178125,1,0,0,0,1
1178126,1,0,0,0,1
1178130,1,0,0,0,1
1178150,1,0,0,0,1
1178250,1,0,0,0,1
1178750,1,0,0,0,1
1181250,2,0,0,0,0
1187500,1,0,0,0,0
1187501,1,0,0,0,0
1187502,1,0,0,0,1
1187505,1,0,0,0,0
1187506,1,0,1,0,0
1187510,1,0,0,0,1
1187525,1,0,0,0,0
1187526,1,0,0,1,0
1187530,1,0,1,0,0
1187550,1,0,0,0,1
1187625,1,0,0,0,0
1187626,1,0,0,0,0
1187630,1,0,0,1,0
1187650,1,0,1,0,0
1187750,1,0,0,0,1
1188125,1,0,0,1,0
1188126,1,0,0,1,0
1188130,1,0,0,1,0
1188150,1,0,0,1,0
1188250,1,0,0,1,0
1188750,1,0,0,0,1
1190625,1,0,1,0,0
1190626,1,0,1,0,0
1190630,1,0,1,0,0
1190650,1,0,1,0,0
1190750,1,0,0,1,0
1191250,1,1,0,0,0
1193750,1,0,0,0,1
1203125,1,0,0,0,1
1203126,1,0,0,0,1
1203130,1,0,0,0,1
1203150,1,0,0,0,1
1203250,1,0,0,0,1
1203750,1,0,0,0,1
1206250,1,0,0,0,1
1218750,2,0,0,0,0
1250000,1,0,0,0,0
1250001,1,0,0,0,0
1250002,1,0,0,0,1
1250005,1,0,0,0,0
1250006,1,0,1,0,0
1250010,1,0,0,0,1
1250025,1,0,0,0,0
1250026,1,0,0,1,0
1250030,1,0,1,0,0
1250050,1,0,0,0,1
1250125,1,0,0,0,0
1250126,1,0,0,0,0
1250130,1,0,0,1,0
1250150,1,0,1,0,0
1250250,1,0,0,0,1
1250625,1,0,0,0,0
1250626,1,0,0,0,0
1250630,1,0,0,0,0
1250650,1,0,0,1,0
1250750,1,0,1,0,0
1251250,1,0,0,0,1
1253125,1,0,0,1,0
1253126,1,0,0,1,0
1253130,1,0,0,1,0
1253150,1,0,0,1,0
1253250,1,0,0,1,0
1253750,1,0,0,1,0
1256250,1,0,0,0,1
1265625,1,0,1,0,0
1265626,1,0,1,0,0
1265630,1,0,1,0,0
1265650,1,0,1,0,0
1265750,1,0,1,0,0
1266250,1,0,0,1,0
1268750,1,1,0,0,0
1281250,1,0,0,0,1
1328125,1,0,0,0,1
1328126,1,0,0,0,1
1328130,1,0,0,0,1
1328150,1,0,0,0,1
1328250,1,0,0,0,1
1328750,1,0,0,0,1
1331250,1,0,0,0,1
1343750,1,0,0,0,1
1406250,2,0,0,0,0
1562500,1,0,0,0,0
1562501,1,0,0,0,0
1562502,1,0,0,0,1
1562505,1,0,0,0,0
1562506,1,0,1,0,0
1562510,1,0,0,0,1
1562525,1,0,0,0,0
1562526,1,0,0,1,0
1562530,1,0,1,0,0
1562550,1,0,0,0,1
1562625,1,0,0,0,0
1562626,1,0,0,0,0
1562630,1,0,0,1,0
1562650,1,0,1,0,0
1562750,1,0,0,0,1
1563125,1,0,0,0,0
1563126,1,0,0,0,0
1563130,1,0,0,0,0
1563150,1,0,0,1,0
1563250,1,0,1,0,0
1563750,1,0,0,0,1
1565625,1,0,0,0,0
1565626,1,0,0,0,0
1565630,1,0,0,0,0
1565650,1,0,0,0,0
1565750,1,0,0,1,0
1566250,1,0,1,0,0
1568750,1,0,0,0,1
1578125,1,0,0,1,0
1578126,1,0,0,1,0
1578130,1,0,0,1,0
1578150,1,0,0,1,0
1578250,1,0,0,1,0
1578750,1,0,0,1,0
1581250,1,0,0,1,0
1593750,1,0,0,0,1
1640625,1,0,1,0,0
1640626,1,0,1,0,0
1640630,1,0,1,0,0
1640650,1,0,1,0,0
1640750,1,0,1,0,0
1641250,1,0,1,0,0
1643750,1,0,0,1,0
1656250,1,1,0,0,0
1718750,1,0,0,0,1
